File_Name,Hu_Moment_1,Hu_Moment_2,Hu_Moment_3,Hu_Moment_4,Hu_Moment_5,Hu_Moment_6,Hu_Moment_7,Perimeter,Diameter,Area
Scaevola.taccada_26.jpg,0.27932364719909764,0.044994698294482875,0.007905526089533729,0.004473464078355554,2.660301859448597e-05,0.0009469645373683756,3.617957056661959e-08,1178.1605907678604,120.39863876643219,11385.0
Scaevola.taccada_27.jpg,0.2511436634312539,0.033804306971081895,0.0028873584984037267,0.001231677726893731,2.3200584467516357e-06,0.00022606303686647703,1.1106448437487413e-07,1295.4570540189743,131.539685240533,13589.5
Scaevola.taccada_28.jpg,0.31131118926836443,0.06613643198651205,0.005659860030518818,0.002665669876896491,1.0224557431360462e-05,0.0006121076971683129,-1.632737083684367e-06,1183.876319527626,114.27868572200401,10257.0
Scaevola.taccada_29.jpg,0.24303629557433906,0.031547655079504175,0.0013579094975081987,0.0005195547738825151,4.3482567986577337e-07,8.880770232572566e-05,-3.700748393060904e-08,1123.9768249988556,135.70841313205958,14464.5
Scaevola.taccada_3.jpg,0.27465434540982536,0.04888648686231497,0.0007274259611169157,0.0003451995821199535,1.7290898015865375e-07,7.620114913186218e-05,5.010193715422796e-09,1188.8885126113892,128.1319137045395,12894.5
Scaevola.taccada_30.jpg,0.29461367434153135,0.056836137151413585,0.005405617155159226,0.002980066458884394,1.1960834790041137e-05,0.0007103247111979753,-7.009028025233352e-09,1508.1748694181442,127.94048455088503,12856.0
Scaevola.taccada_31.jpg,0.24926995164582205,0.03463723186828249,0.0015653656791709703,0.0006284818518790295,6.233683428690293e-07,0.00011695872180174079,-2.016698154349302e-09,1209.8590739965439,134.2225872877966,14149.5
Scaevola.taccada_32.jpg,0.1983422644868558,0.011725617475652123,0.0004960038987874853,6.127403881250221e-05,1.0308899937442854e-08,4.484106180989258e-06,-2.798962825469163e-09,1559.8073395490646,173.74474485902005,23709.0
Scaevola.taccada_33.jpg,0.2592418686793267,0.03722966690279035,0.0041003553862998116,0.001839284068460609,5.04845984460672e-06,0.0003538875329119237,-1.6257011435643077e-07,1183.5159282684326,129.87884396014542,13248.5
Scaevola.taccada_34.jpg,0.3995493310175475,0.11250201156227597,0.019322577031324204,0.007969599828999651,9.582652316880996e-05,0.00248044631921746,2.4455720783095592e-05,1537.3464430570602,116.39820443429042,10641.0
Scaevola.taccada_35.jpg,0.2562373555889468,0.03907815746081087,0.00044695972550227905,0.00018168118543647314,5.164336519017901e-08,3.493666683201794e-05,-3.6543784696041374e-09,1414.6946414709091,134.31978390727576,14170.0
Scaevola.taccada_36.jpg,0.22904321616878354,0.024457449331659324,0.001344291113273429,0.0005249233700379398,4.387505864706107e-07,7.782855045998127e-05,-4.399865280872533e-08,1273.7413246631622,131.49127878962597,13579.5
Scaevola.taccada_37.jpg,0.21868183219711657,0.021303530596147313,7.314988731940046e-05,8.105389031772098e-06,-6.785980052889318e-11,-8.401505480284423e-07,-1.853308936747912e-10,1537.10380256176,158.2006103372763,19656.5
Scaevola.taccada_38.jpg,0.27624972300705375,0.047635131456170286,0.002262592053699195,0.001242034327240437,2.078313500662455e-06,0.0002663715131279245,1.2566700242890897e-07,1199.0306479930878,119.94569702884289,11299.5
Scaevola.taccada_39.jpg,0.2224004847360405,0.0216171965992261,0.0010213757023292255,0.0004066153516008579,2.6158203325729394e-07,5.760463271233359e-05,-1.5493967668310245e-08,1855.8460050821304,168.89163839782552,22403.0
Scaevola.taccada_4.jpg,0.3497763856798169,0.09241474250126462,0.006937860906474379,0.004223520035037312,2.28396314523042e-05,0.0012652932185403657,-1.023396855072713e-06,1011.1828879117966,111.67248864831728,9794.5
Scaevola.taccada_40.jpg,0.2161301171989597,0.017638527987978672,0.0017583793479599254,0.0005853444927545786,5.924582318512468e-07,7.68680934518205e-05,4.056993882765717e-08,1548.7606568336487,137.0713658715212,14756.5
Scaevola.taccada_41.jpg,0.25438889273365695,0.03547053294530843,0.002357419929942437,0.0009070745169344923,1.3200151515052584e-06,0.0001581959035180551,-1.302501869225709e-07,1566.8439173698425,166.09227735209245,21666.5
Scaevola.taccada_42.jpg,0.23539721104086,0.029040010732859597,0.0004799956089577738,0.00017017229969375864,4.8612170509277435e-08,2.898939088163665e-05,1.5009775009522982e-09,1338.7118865251541,140.67906334487375,15543.5
Scaevola.taccada_43.jpg,0.23014112865041642,0.02652760217566399,0.00017695238528020983,6.446877401785378e-05,6.882248212100173e-09,1.0500116227594162e-05,-2.2010854019910495e-10,1249.3321632146835,145.98889252036227,16739.0
Scaevola.taccada_44.jpg,0.326094328647304,0.07822691668964536,0.003544904015162836,0.0021445756175242155,5.913017566232336e-06,0.0005998174138228382,2.870405430686413e-08,1127.2072734832764,113.751030207955,10162.5
Scaevola.taccada_45.jpg,0.24504648962430983,0.03171410887899893,0.001908042199579453,0.0008125339865466308,1.0113103804874612e-06,0.0001431874965526843,2.845364840101596e-08,1354.8540216684341,135.1113317699163,14337.5
Scaevola.taccada_46.jpg,0.23749401733471714,0.028391441366828172,0.0007699253929174233,6.184452390988359e-05,-1.2828830210697241e-08,-1.0002352241250462e-05,4.187948821049412e-09,1356.3687413930893,143.7499258826916,16229.5
Scaevola.taccada_47.jpg,0.24286123007441116,0.0329520450930872,0.00031658767386126985,0.00011044174327243604,2.0618596647885662e-08,1.9759029492794642e-05,1.1613149693996336e-09,1203.4742990732193,141.9427439353249,15824.0
Scaevola.taccada_48.jpg,0.2467278783734719,0.03331048487049041,0.0007480276787973508,0.00039922570426568246,2.1797241586940344e-07,7.27226505482641e-05,-9.18268750213824e-09,1399.2804293632507,137.61369251865324,14873.5
Scaevola.taccada_49.jpg,0.33136844837643137,0.07549184369795384,0.014809657669874132,0.009290317179395272,0.00010893964455522062,0.0025485338607541524,2.690089018540592e-06,1352.427616596222,111.54129374980211,9771.5
Scaevola.taccada_5.jpg,0.2388637593773043,0.03044357870513748,0.0005109120725136742,0.00019646598234672084,6.171956485616631e-08,3.2205986581362105e-05,8.070267922803435e-09,1254.7291314601898,136.16502579749854,14562.0
Scaevola.taccada_50.jpg,0.27915346272491476,0.049470615184004,0.0018194240697938682,0.0008690809172958451,1.0922259901661183e-06,0.00019183138866454762,3.6681565659434996e-08,1541.7900941371918,136.98309308281245,14737.5
Scaevola.taccada_51.jpg,0.2023128638919255,0.006427851806951518,0.0008132940140273414,4.2240356036345516e-05,-7.385848139686107e-09,1.230624429750585e-06,-2.597111159507663e-09,1907.5617344379425,156.53998938920668,19246.0
Scaevola.taccada_52.jpg,0.23538338186200353,0.025527584132480758,0.0027486965963952124,0.001247251588263641,2.3091934440111463e-06,0.00019877387782481023,-2.897462944039396e-08,1273.983965396881,123.89068855964271,12055.0
Scaevola.taccada_53.jpg,0.2408661081010491,0.029521534741432712,0.0015625722948430865,0.0005883540393513743,5.547508336175025e-07,9.23662098940751e-05,1.0243370928478762e-07,1354.9545273780823,142.18025267863388,15877.0
Scaevola.taccada_54.jpg,0.20197040094863866,0.013750183953667457,0.0006318087295064365,0.00017287621666533964,5.6958378093289947e-08,1.9769875456416148e-05,4.478055444693144e-09,1316.1261004209518,146.7760644550703,16920.0
Scaevola.taccada_55.jpg,0.2252885740563878,0.023546723472054013,0.0005382897456922044,0.0002178985367775479,7.431678994747599e-08,3.17151028564099e-05,-6.785145870815827e-09,1056.278340935707,120.07566199934516,11324.0
